Date,Time,CategoryA,CategoryB,Borrowing,Directions,Equipment,Referral,Reference,Other,Catalogue
7/21/2018,10am-12pm,,,,34,9,,,,1
7/21/2018,12pm-2pm,,6,,,,,,,
7/21/2018,2pm-4pm,,32,18,,,20,20,,
7/21/2018,2pm-4pm,,,,,,,,,
7/21/2018,2pm-4pm,,4,,,,,,,
7/21/2018,4pm-6pm,14,16,,,,,7,,
7/21/2018,6pm-8pm,,,22,,,25,17,,
7/22/2018,8am-10am,,,34,6,,,,,
7/22/2018,8am-10am,,34,,,,,,38,17
7/22/2018,10am-12pm,,,,,,32,,,
7/22/2018,10am-12pm,,,21,,,7,,,
7/22/2018,10am-12pm,,8,,,,,26,,
7/22/2018,12pm-2pm,,,18,22,3,34,,,
7/22/2018,12pm-2pm,,,10,,,,,3,18
7/22/2018,12pm-2pm,,,,4,,,,,
7/22/2018,2pm-4pm,,11,,,,,,,30
7/22/2018,12pm-2pm,,,,,,,,,
7/22/2018,2pm-4pm,,25,,,38,27,,,6
7/22/2018,2pm-4pm,,,,,,,,,
7/22/2018,2pm-4pm,,,,12,,,36,,3
7/22/2018,4pm-6pm,,,,,,,,,
7/22/2018,6pm-8pm,,,,,,,,,19
7/23/2018,12pm-2pm,,,,,,,8,,20
7/23/2018,12pm-2pm,,,,,,,,,
7/23/2018,2pm-4pm,,12,38,10,,37,,,
7/23/2018,2pm-4pm,13,,,,,32,,,
7/23/2018,4pm-6pm,,,,,20,,,,
7/23/2018,4pm-6pm,,35,,,,15,19,,
7/23/2018,6pm-8pm,,,,,,,,,
7/22/2018,8am-10am,,,,,30,,,,
7/22/2018,10am-12pm,,,,,5,,,,
7/24/2018,8am-10am,10,,,,,,,38,
7/24/2018,10am-12pm,,18,,,,,20,,
7/24/2018,10am-12pm,37,36,,18,,,,,
7/24/2018,10am-12pm,,31,,,,,,11,
7/24/2018,12pm-2pm,,,,12,,22,,,
7/24/2018,12pm-2pm,,,,,,,,,
7/24/2018,12pm-2pm,,,,,23,,,,6
7/24/2018,12pm-2pm,,,,7,,,6,,
7/24/2018,2pm-4pm,,35,,9,,,,,13
7/24/2018,2pm-4pm,,,,,,,,21,
7/24/2018,2pm-4pm,11,12,30,,,,,,31
7/24/2018,4pm-6pm,,14,,,,,,5,
7/24/2018,4pm-6pm,,4,,,,,19,,
7/24/2018,6pm-8pm,,7,,27,,,,,1
7/24/2018,4pm-6pm,,,39,,,3,26,,
7/25/2018,8am-10am,,,,32,,,6,,
7/25/2018,10am-12pm,22,19,,,,,,,
7/25/2018,8am-10am,11,,,,,,13,,
7/25/2018,8am-10am,,,,,22,39,,11,
7/25/2018,10am-12pm,,24,,12,,,,,26
7/25/2018,10am-12pm,,,,,,,,,13
7/25/2018,10am-12pm,,,,,,,,,
7/25/2018,12pm-2pm,,,36,,,,,,
7/25/2018,12pm-2pm,34,,,,,31,,,
7/25/2018,12pm-2pm,9,,,,26,,32,,
7/25/2018,12pm-2pm,,21,,,,,,,
7/25/2018,2pm-4pm,,6,,,32,,,15,
7/25/2018,2pm-4pm,,,,,,,,,
7/25/2018,2pm-4pm,39,,,,4,,,,
7/25/2018,4pm-6pm,,,,,,,,9,
7/25/2018,4pm-6pm,,,,,,19,,,
7/25/2018,2pm-4pm,,21,,,,,,6,
7/25/2018,6pm-8pm,,,39,,,,,12,14
7/26/2018,10am-12pm,,,,,,30,28,,
7/26/2018,12pm-2pm,,,,,,,5,,
7/26/2018,2pm-4pm,,,,,,,,,
7/28/2018,8am-10am,,,,23,30,,,,1
7/28/2018,8am-10am,,,28,,19,,,33,
7/28/2018,8am-10am,,,,,,,,,
7/28/2018,10am-12pm,,2,,,,,,,
7/28/2018,10am-12pm,21,32,,,,,24,,
7/28/2018,10am-12pm,,,,,,,,33,
7/28/2018,10am-12pm,,31,,,,,,,
7/28/2018,10am-12pm,,,,,35,,19,,
7/28/2018,12pm-2pm,,19,,,,,,,
7/28/2018,12pm-2pm,,32,,,35,,,36,19
7/28/2018,12pm-2pm,,,,,,,,1,
7/28/2018,2pm-4pm,28,,,,,,,,
7/28/2018,10am-12pm,20,21,,,16,,,,
7/28/2018,12pm-2pm,5,,14,23,,,,,
7/24/2018,2pm-4pm,12,,,,6,3,,,
7/24/2018,4pm-6pm,,,,7,,,,,
7/25/2018,12pm-2pm,,,,,,,,,
7/25/2018,2pm-4pm,,,10,,,,,,
7/28/2018,2pm-4pm,,,,,,,,,
7/28/2018,2pm-4pm,12,,,,,,,,33
7/28/2018,2pm-4pm,,,,,,,,,
7/28/2018,4pm-6pm,,,,,,25,,,26
7/28/2018,4pm-6pm,,29,,,,,,,34
7/28/2018,6pm-8pm,,,,8,,,,,
7/28/2018,4pm-6pm,,,9,,,,,7,
7/28/2018,6pm-8pm,12,,,,,,,27,9
7/28/2018,2pm-4pm,28,22,,,,0,,,
7/29/2018,8am-10am,,0,,,,,,,
7/29/2018,8am-10am,,32,31,13,,31,,,
7/29/2018,10am-12pm,,,,,36,,19,,
7/29/2018,10am-12pm,16,,,,,,,18,
7/29/2018,10am-12pm,,,,,,28,39,,
7/29/2018,10am-12pm,,,4,,,,26,,30
7/29/2018,12pm-2pm,,,,,,32,,,
7/29/2018,12pm-2pm,,,,,,,,,
7/29/2018,12pm-2pm,,,,,,,,,
7/29/2018,2pm-4pm,,,,,,,,,
7/29/2018,4pm-6pm,,36,,,,4,,,24
7/29/2018,2pm-4pm,,8,,5,,,,,
7/29/2018,4pm-6pm,,,,,,,,,
7/29/2018,4pm-6pm,,,7,,,,,10,
7/30/2018,8am-10am,33,,,,14,,,,
7/30/2018,8am-10am,,,,,22,,,,
7/30/2018,8am-10am,,4,,,,,,36,
7/30/2018,10am-12pm,,,,36,36,14,,,
7/30/2018,10am-12pm,,,,,,,,,10
7/30/2018,10am-12pm,,,,26,,,,,
7/30/2018,10am-12pm,,,,,,12,,,
7/30/2018,12pm-2pm,,,,,,,0,6,5
7/30/2018,12pm-2pm,,,36,,13,,38,,
7/30/2018,12pm-2pm,,,17,5,27,,,,
7/30/2018,12pm-2pm,,,,,16,,,,
7/30/2018,2pm-4pm,,,,,,,,,
7/30/2018,2pm-4pm,,,,,,,13,,21
7/30/2018,2pm-4pm,24,,39,,,,,8,
7/30/2018,4pm-6pm,,,,,,9,,39,
7/15/2018,12pm-2pm,,11,,,9,35,31,,22
7/30/2018,4pm-6pm,28,,,,,,,,19
7/30/2018,4pm-6pm,,,,20,,,,,
7/30/2018,6pm-8pm,14,,25,,,11,8,11,14
7/31/2018,8am-10am,,,,,12,,,37,
7/31/2018,8am-10am,,,14,,,,20,,
7/31/2018,10am-12pm,,,36,,3,,18,,15
7/31/2018,10am-12pm,,,24,,,24,,,35
7/31/2018,10am-12pm,2,,,,,,12,,33
7/31/2018,12pm-2pm,,,,10,,,,,20
7/31/2018,12pm-2pm,,15,,,,,25,,
7/31/2018,12pm-2pm,18,,29,,,,,,
7/31/2018,12pm-2pm,,,,,,,,,
7/31/2018,2pm-4pm,,,5,32,8,,,,
7/31/2018,8am-10am,,,,38,,,,,
7/31/2018,10am-12pm,,,,26,,,,,21
7/31/2018,2pm-4pm,3,,,,,,,,30
7/31/2018,2pm-4pm,16,,,,,,,,
7/31/2018,4pm-6pm,,,,,,,,19,
7/31/2018,2pm-4pm,,,,,,,,,
7/31/2018,4pm-6pm,,,,,,15,,,
7/31/2018,4pm-6pm,,,,,,,,,
7/31/2018,6pm-8pm,,,,,,28,27,,37
7/31/2018,6pm-8pm,26,,,,,,,,
8/1/2018,8am-10am,17,,30,,,,,,19
8/1/2018,10am-12pm,,,21,,14,35,,,
8/1/2018,10am-12pm,,,,,,,,,3
8/1/2018,8am-10am,,,,,,,,,
8/1/2018,10am-12pm,,35,,,,,,34,
8/1/2018,10am-12pm,,,29,,,,,,
8/1/2018,12pm-2pm,,,,,,,,,
8/1/2018,12pm-2pm,27,,,22,,,,,27
8/1/2018,12pm-2pm,,,,4,,,,,
8/1/2018,2pm-4pm,,5,,16,,,,,
8/1/2018,2pm-4pm,,,,,,,,,
8/1/2018,12pm-2pm,22,,29,,,,,27,4
8/1/2018,12pm-2pm,,,21,,,,,,
8/1/2018,2pm-4pm,,,,,,,,,
8/1/2018,4pm-6pm,,20,30,,,,,,
8/1/2018,4pm-6pm,8,31,,,13,,,,
8/1/2018,4pm-6pm,,,,,,,28,,
8/1/2018,6pm-8pm,6,,,,,20,,,30
8/1/2018,6pm-8pm,,,,,,,,,12
8/2/2018,8am-10am,,,,,12,,,,
8/2/2018,10am-12pm,,,20,37,,,8,,
8/2/2018,12pm-2pm,13,33,,,,,17,,
8/2/2018,2pm-4pm,,31,,,,,20,,
8/4/2018,8am-10am,7,,,28,10,10,,,
8/4/2018,10am-12pm,,,,,,,,,
8/4/2018,10am-12pm,,,,,,,,,
8/4/2018,12pm-2pm,2,,,,,,31,,
8/4/2018,12pm-2pm,,,5,,,,11,,11
8/4/2018,12pm-2pm,,9,,,,,,,
8/4/2018,12pm-2pm,,,,10,,,,,
8/4/2018,2pm-4pm,21,,,,,,,,
8/4/2018,2pm-4pm,,,,,11,,,,31
8/4/2018,2pm-4pm,,,,35,,,,,19
8/4/2018,4pm-6pm,,,32,,,,,,12
8/4/2018,4pm-6pm,,,,,,,,16,
8/4/2018,6pm-8pm,,,32,,,,1,8,
8/5/2018,8am-10am,38,,10,,,,,16,
8/5/2018,8am-10am,,,,37,,7,,,
8/5/2018,10am-12pm,39,,,,3,,,,31
8/5/2018,8am-10am,,,,39,,1,,,
8/5/2018,10am-12pm,,,,,,,24,4,
8/5/2018,10am-12pm,,,,34,,,,,
8/5/2018,10am-12pm,,,,,,34,,,
8/5/2018,10am-12pm,,,,,,,,37,
8/5/2018,10am-12pm,,,,,,12,17,,24
8/5/2018,10am-12pm,,,,,,,3,,22
8/5/2018,12pm-2pm,,,39,6,,,,,
8/5/2018,12pm-2pm,,,,,19,30,,,
8/5/2018,12pm-2pm,,,,25,,,,,14
8/5/2018,12pm-2pm,27,,,,,4,,,
8/5/2018,2pm-4pm,,,22,,,,,,
8/5/2018,2pm-4pm,,,,,,,,,16
8/5/2018,2pm-4pm,,,,,,,,35,25
8/5/2018,4pm-6pm,,,,,,20,,,
8/5/2018,6pm-8pm,,,,,,23,,,
8/6/2018,8am-10am,,,17,13,0,,,,
8/6/2018,8am-10am,,,,,,21,,39,
8/6/2018,8am-10am,26,,,,,34,,,
8/6/2018,10am-12pm,31,1,,17,,,,,
8/6/2018,12pm-2pm,,,,,,,,,
8/6/2018,2pm-4pm,,,,,,12,,,
8/2/2018,2pm-4pm,26,4,,,,31,,29,
8/6/2018,12pm-2pm,,21,,,22,,,,
8/6/2018,2pm-4pm,,,,,,,,,4
8/6/2018,2pm-4pm,,31,,,,1,27,15,
8/6/2018,2pm-4pm,,,,36,,,,,
8/6/2018,10am-12pm,25,,,,,,,,
8/6/2018,12pm-2pm,,,,32,,,,,
8/5/2018,2pm-4pm,,,,,,,,,
8/4/2018,10am-12pm,,23,,,,,6,12,
8/4/2018,12pm-2pm,,,,,,,3,,
8/6/2018,4pm-6pm,,25,,,,,,,
8/6/2018,4pm-6pm,,,,,,19,,,
8/6/2018,4pm-6pm,26,13,,,23,23,,0,
8/6/2018,6pm-8pm,,20,,,,,,,
8/6/2018,6pm-8pm,,,,,,,,,6
8/7/2018,8am-10am,,,,,,18,4,,33
8/7/2018,8am-10am,,,,,,,33,,8
8/7/2018,10am-12pm,,,,,,38,,,
8/7/2018,10am-12pm,,,,,,,,,6
8/7/2018,10am-12pm,,,23,,,,,,
8/7/2018,12pm-2pm,,0,,14,,,30,,16
8/7/2018,12pm-2pm,,27,29,10,,,,,
8/7/2018,12pm-2pm,,18,,,0,,,,
8/7/2018,2pm-4pm,18,,,20,,,,,
8/7/2018,2pm-4pm,,,27,37,22,,,,
8/7/2018,2pm-4pm,30,,,,,,,24,34
8/7/2018,4pm-6pm,,24,,,,,32,,
8/7/2018,4pm-6pm,,,16,,,,,17,
8/7/2018,4pm-6pm,,,26,,,,,,
8/7/2018,6pm-8pm,,,,9,,,11,2,
8/7/2018,6pm-8pm,,,,,,,,,
8/8/2018,8am-10am,4,,,,,,,7,1
8/8/2018,8am-10am,,,,,31,4,20,36,13
8/8/2018,10am-12pm,8,,,,,,30,,21
8/8/2018,10am-12pm,0,13,,,,,15,33,
8/8/2018,10am-12pm,,,,,,24,,29,
8/8/2018,12pm-2pm,,,7,,,,,24,
8/8/2018,12pm-2pm,,,,8,,10,,,
8/8/2018,12pm-2pm,,,,,6,,,,
8/8/2018,2pm-4pm,,11,,,,26,,,
8/8/2018,2pm-4pm,,,11,,,12,,,27
8/8/2018,2pm-4pm,,,16,,,,0,,
8/8/2018,4pm-6pm,,,10,,,,,,
8/8/2018,4pm-6pm,6,18,,,,28,,,
8/8/2018,4pm-6pm,2,,,,,,,37,
8/8/2018,4pm-6pm,,,,,,,,,
8/8/2018,6pm-8pm,,,,,,,16,,
8/9/2018,8am-10am,5,,,,36,,,,9
8/9/2018,8am-10am,,,,,,,11,,
8/9/2018,10am-12pm,,31,,37,,,,32,
8/9/2018,2pm-4pm,,,,5,,8,,,
8/9/2018,2pm-4pm,,,,,,,,,
8/9/2018,4pm-6pm,11,,,,,,,,1
8/10/2018,4pm-6pm,,,31,1,,,,,13
8/10/2018,6pm-8pm,,,,32,,,7,,
8/11/2018,8am-10am,,,,,,37,,,
8/11/2018,8am-10am,39,21,,,,,,,13
8/11/2018,10am-12pm,,,,6,,,,12,23
9/11/2018,10am-12pm,,,,,,,,,
8/11/2018,10am-12pm,,,20,,,,,2,
8/11/2018,8am-10am,,30,,,,10,,,
8/11/2018,10am-12pm,,,,,,,,,
8/11/2018,12pm-2pm,,,,,,,,27,
8/11/2018,12pm-2pm,18,,,,,2,39,,
8/11/2018,12pm-2pm,28,,,,,,,,
8/11/2018,12pm-2pm,,,,,,,,,
8/11/2018,2pm-4pm,,,,,,,,,26
8/11/2018,2pm-4pm,,,,,,,37,,15
8/11/2018,4pm-6pm,,,,,,25,,39,
8/11/2018,4pm-6pm,28,,,,37,,23,,8
8/11/2018,4pm-6pm,,,,,,15,,,31
8/11/2018,6pm-8pm,,,1,31,,,,,12
8/11/2018,6pm-8pm,,,,26,6,,,,
8/12/2018,8am-10am,,,,,,14,26,,
8/12/2018,8am-10am,,,,16,,,,,1
8/12/2018,10am-12pm,,7,,21,,,,,16
8/12/2018,10am-12pm,21,23,30,,27,,,,
8/12/2018,12pm-2pm,,6,,,,,,27,
8/12/2018,12pm-2pm,,28,,,,,,32,
8/12/2018,12pm-2pm,,,,,,,,,
8/12/2018,12pm-2pm,,,,35,,,,25,
8/12/2018,2pm-4pm,,,2,,,,,2,
8/12/2018,12pm-2pm,12,,,,,,,27,
8/12/2018,2pm-4pm,,,,,,,,11,
8/12/2018,2pm-4pm,,,,,,,35,,
8/12/2018,4pm-6pm,,,16,,,,,21,
8/12/2018,4pm-6pm,,7,,,9,,,,
8/12/2018,6pm-8pm,,,0,,4,,,,27
8/12/2018,12pm-2pm,,,,30,,,,10,
8/12/2018,2pm-4pm,31,36,8,37,,,,,
8/13/2018,8am-10am,,11,,,,,,,
8/13/2018,8am-10am,16,23,,,,,,,
